N,P,K,temperature,humidity,ph,label,soil_texture
39,45,25,29.38538562,68.47742011,5.761702519,pigeonpeas,Sandy Loam
42,48,26,30.27374995,72.38680755,4.696518678,pigeonpeas,Sandy Loam
37,45,29,35.45790488,73.75810535,5.269504214,pigeonpeas,Loam
20,43,22,33.80020039,45.03262418,7.445444883,pigeonpeas,Sandy Loam
35,59,22,28.69180475,54.47225353,5.833031708,pigeonpeas,Sandy Loam
20,67,25,31.24021696,61.67369054,7.339320929,pigeonpeas,Loam
31,59,22,28.98039357,62.23265151,6.347929353,pigeonpeas,Sandy Loam
44,49,24,27.32198928,39.13737127,4.697750704,pigeonpeas,Sandy Loam
22,45,21,21.47607807,43.80023714,4.962661422,pigeonpeas,Sandy Loam
7,55,21,18.31910448,39.69776639,4.964887857,pigeonpeas,Sandy Loam
30,54,29,36.97794384,42.73992903,5.642813116,pigeonpeas,Sandy Loam
20,57,25,24.80467592,45.1242747,5.6093956,pigeonpeas,Sandy Loam
28,50,24,19.3479443,60.96805489,4.681576043,pigeonpeas,Loam
13,63,30,28.88302142,55.12323801,5.70951224,pigeonpeas,Loam
20,42,24,19.54314136,52.19188279,6.413543781,pigeonpeas,Sandy Loam
32,62,26,24.7741949,55.54621094,6.007508163,pigeonpeas,Sandy Loam
20,58,29,18.33124824,43.40975482,4.946369874,pigeonpeas,Sandy Loam
28,57,26,19.14729038,50.3733757,5.517208078,pigeonpeas,Sandy Loam
42,59,26,28.23416057,54.4421345,5.902103172,pigeonpeas,Sandy Loam
13,53,26,30.11812084,39.13307843,5.719889876,pigeonpeas,Sandy Loam
38,43,22,33.4126864,40.42910045,4.548202098,pigeonpeas,Sandy Loam
5,63,24,24.18553163,51.68746847,6.669529416,pigeonpeas,Loam
10,56,24,26.88630675,46.69617915,4.750929218,pigeonpeas,Sandy Loam
30,60,26,31.33170829,62.97429171,4.946263888,pigeonpeas,Clay Loam
31,48,23,33.30711818,72.07780816,5.266227032,pigeonpeas,Sandy Loam
31,58,28,23.45379018,51.48714759,7.10959773,pigeonpeas,Sandy Loam
40,48,26,34.53823889,44.04468913,5.617008201,pigeonpeas,Sandy Loam
21,60,23,19.50112224,39.51086611,5.632353113,pigeonpeas,Sandy Loam
30,59,27,28.76794904,42.57792132,4.674941549,pigeonpeas,Sandy Loam
21,51,21,30.97758716,37.24914235,7.161797643,pigeonpeas,Sandy Loam
18,61,24,18.39759147,41.82639309,6.624966131,pigeonpeas,Sandy Loam
43,47,20,35.09357419,35.98685456,5.004074624,pigeonpeas,Sandy Loam
10,53,20,34.93174223,35.40046769,6.345806011,pigeonpeas,Sandy Loam
12,46,23,29.50523036,40.72032498,6.216814453,pigeonpeas,Sandy Loam
6,54,23,34.51934775,52.52980027,5.921666758,pigeonpeas,Sandy Loam
5,63,22,28.43430726,57.10010827,6.012719118,pigeonpeas,Loam
20,60,24,18.41645629,39.80541039,4.684079249,pigeonpeas,Sandy Loam
27,62,30,31.07508973,52.19847683,7.077170002,pigeonpeas,Sandy Loam
36,57,25,20.89342749,51.24856523,6.208843215,pigeonpeas,Sandy Loam
32,46,27,30.90607799,57.79913039,7.05181629,pigeonpeas,Sandy Loam
9,49,28,27.9348279,71.45457122,4.722222454,pigeonpeas,Sandy Loam
40,54,30,35.95176642,41.52780776,6.418062652,pigeonpeas,Clay Loam
5,53,28,19.54317155,61.92831399,4.803564468,pigeonpeas,Sandy Loam
28,60,25,19.63736208,37.31528909,4.608695247,pigeonpeas,Sandy Loam
21,54,23,31.2192752,61.46868874,5.611510977,pigeonpeas,Sandy Loam
9,42,23,33.50876355,50.70976142,7.322097972,pigeonpeas,Sandy Loam
9,43,29,24.80710166,50.01110015,5.023115055,pigeonpeas,Sandy Loam
41,64,22,36.20970524,36.94550613,5.617122801,pigeonpeas,Sandy Loam
17,60,25,30.50420876,40.48885969,5.391560418,pigeonpeas,Sandy Loam
10,50,28,26.01630259,54.94704718,5.906596905,pigeonpeas,Sandy Loam
20,64,27,31.48469278,40.6395615,6.574209678,pigeonpeas,Sandy Loam
29,51,25,33.15122581,37.45974539,4.807776749,pigeonpeas,Loam
38,62,29,23.50222822,56.29019509,4.760038039,pigeonpeas,Sandy Loam
24,64,28,34.87248659,43.83786012,5.180271502,pigeonpeas,Sandy Loam
39,67,30,28.09269012,49.93322042,4.895927306,pigeonpeas,Sandy Loam
18,62,29,24.54757829,62.3414485,6.436160044,pigeonpeas,Sandy Loam
40,67,26,33.64769646,53.41490082,7.066087261,pigeonpeas,Sandy Loam
11,64,23,20.5591255,65.54880693,6.655918078,pigeonpeas,Sandy Loam
33,65,30,19.95991719,64.33157782,5.982854523,pigeonpeas,Sandy Loam
34,47,26,28.87667593,67.4901206,5.457871273,pigeonpeas,Sandy Loam
24,61,21,36.04353699,48.61444121,4.759490199,pigeonpeas,Sandy Loam
23,44,28,23.6734328,52.2879691,7.342409555,pigeonpeas,Sandy Loam
7,47,24,25.74679443,45.7192594,4.820788186,pigeonpeas,Loam
9,64,24,31.08564994,71.68832981,6.242052013,pigeonpeas,Sandy Loam
9,55,25,18.72987676,66.33186248999999,5.001038726,pigeonpeas,Sandy Loam
41,60,26,29.50304807,68.46513414,5.560224583,pigeonpeas,Sandy Loam
13,46,29,20.43517772,44.37252634,4.747352458,pigeonpeas,Loam
24,59,20,36.00415838,61.01334416,7.313517308,pigeonpeas,Loam
35,43,28,31.46846241,40.39454002,5.661826398,pigeonpeas,Loam
4,57,26,36.30049702,61.03021253,4.672437054,pigeonpeas,Sandy Loam
25,61,20,29.49096726,72.10604388,6.471862118,pigeonpeas,Sandy Loam
17,54,23,30.5753044,39.75591197,5.384762927,pigeonpeas,Loam
31,61,25,24.69487673,64.96669215,5.859813416,pigeonpeas,Sandy Loam
33,59,29,23.17409556,41.67847052,6.962386495,pigeonpeas,Sandy Loam
9,55,25,19.04380471,38.10695144,6.12166671,pigeonpeas,Sandy Loam
43,44,24,29.32379604,50.93248374,6.421748487,pigeonpeas,Clay Loam
26,49,21,34.6455408,59.32342534,4.828936119,pigeonpeas,Sandy Loam
22,42,28,21.9989826,61.31006755,6.98571967,pigeonpeas,Sandy Loam
43,64,26,22.99774444,65.24218572000001,4.603563116,pigeonpeas,Sandy Loam
17,62,25,30.55992394,40.29006485,6.979540061,pigeonpeas,Sandy Loam
31,58,29,31.46417866,53.17631461,7.064973419,pigeonpeas,Sandy Loam
30,51,27,25.95058595,45.58227261,5.16516459,pigeonpeas,Loam
27,42,21,21.01142393,74.69141302,5.111488821,pigeonpeas,Sandy Loam
8,56,24,19.25100056,52.70351758,5.374358869,pigeonpeas,Sandy Loam
24,54,24,19.24462755,55.54495302,5.671419084,pigeonpeas,Loam
11,61,22,22.47253208,67.56532471,5.667419697,pigeonpeas,Sandy Loam
21,51,23,36.75087487,63.25799145,6.07938452,pigeonpeas,Sandy Loam
39,58,22,29.89286629,71.35375127,6.931924963,pigeonpeas,Sandy Loam
15,59,27,29.37735586,49.82294584,6.842744374,pigeonpeas,Clay Loam
24,47,27,29.65052947,47.89833235,6.876572503,pigeonpeas,Loam
14,58,23,19.54284889,71.34777265,6.151029296,pigeonpeas,Sandy Loam
37,48,29,20.04611791,53.93905624,4.567446499,pigeonpeas,Loam
-2,74,24,27.91095209,74.70930606,4.192863601,mothbeans,Sandy
17,84,29,27.32220619,61.27868781,4.871745575,mothbeans,Sandy
31,83,31,28.66024187,69.3189118,8.899135958,mothbeans,Sandy
-1,68,24,29.02955344,71.09387478,9.340656256,mothbeans,Sandy
24,79,22,27.78031515,64.65030014999999,8.653022903,mothbeans,Sandy Loam
27,68,28,31.99928579,64.1077461,5.770749441,mothbeans,Sandy
9,80,21,27.33580911,65.27755933,8.550304395,mothbeans,Sandy
0,60,26,28.92952635,63.57014709,10.179240873,mothbeans,Sandy
20,82,30,27.65472156,68.59986279,7.474978386,mothbeans,Sandy
6,78,30,28.52396666,65.77264351,7.89389918,mothbeans,Sandy
35,74,23,31.02215872,55.89239456,7.18727523,mothbeans,Sandy
33,81,31,25.74095321,55.38497051,8.381186450000001,mothbeans,Sandy
22,68,29,31.70447482,66.85420099000001,6.375333778,mothbeans,Sandy
19,63,28,24.47876451,68.51663927,8.702706015,mothbeans,Sandy Loam
18,70,27,31.46511256,61.79939437,9.485348193,mothbeans,Sandy
24,82,26,25.60973447,60.7330069,6.37707519,mothbeans,Sandy
26,60,29,30.30260453,57.18283631,8.207595054999999,mothbeans,Sandy
-5,80,31,28.17489437,53.6672299,5.024171562,mothbeans,Sandy Loam
2,70,28,25.50634557,54.8302551,10.426212291,mothbeans,Sandy
12,83,31,31.12896766,53.58788762,6.955592696,mothbeans,Sandy
6,69,23,26.34043268,65.59160391,8.516210782,mothbeans,Sandy
17,74,28,28.23494706,71.5620517,4.21105919,mothbeans,Sandy
4,76,25,27.04453473,59.32609633,5.99091063,mothbeans,Sandy Loam
23,73,21,25.16125354,65.25435777,9.754089438,mothbeans,Sandy
21,75,25,27.3179125,61.66921088,6.505242945,mothbeans,Sandy
31,81,26,25.4123765,59.66474269,7.937078236,mothbeans,Sandy
3,85,24,31.21629982,56.01868196,4.308429173,mothbeans,Sandy
19,62,27,30.573999,68.22686794,6.318219385,mothbeans,Sandy
17,68,30,25.42517036,63.2208266,5.02363558,mothbeans,Sandy
31,68,30,27.09400578,53.65305437,4.010404312,mothbeans,Sandy
17,69,30,24.30935081,66.32938343000001,6.530447288,mothbeans,Sandy
12,68,28,30.06142622,55.90067655,5.998340808,mothbeans,Sandy
3,70,21,28.09568993,70.9835384,5.11136408,mothbeans,Sandy Loam
2,81,29,26.33908791,50.00933429,6.045219232,mothbeans,Sandy
31,82,22,28.61409059,67.14218792,8.792875734,mothbeans,Sandy Loam
6,70,25,28.70012137,54.359648,4.328031463,mothbeans,Loam
1,61,28,24.21610338,69.79236306,9.369532817,mothbeans,Sandy
12,82,26,28.50677929,55.20094476,4.293575185,mothbeans,Sandy Loam
-1,72,26,25.97948991,74.95585424,4.693189124,mothbeans,Sandy Loam
4,74,22,30.88482722,51.36561835,8.161537348,mothbeans,Loam
20,76,30,25.5042419,71.66852372,9.892694614,mothbeans,Sandy
31,69,27,25.12528913,61.33189406,5.016154055,mothbeans,Sandy
16,63,26,27.10508014,73.56791362999999,6.294289715,mothbeans,Sandy
32,82,26,31.1006247,54.82069159,7.854286985,mothbeans,Sandy
27,73,24,26.45707778,66.40226277,6.493513566,mothbeans,Sandy
24,69,26,30.04132304,73.56222995,9.120107545,mothbeans,Loam
20,76,24,27.77799528,64.82130787,9.95949344,mothbeans,Sandy Loam
5,69,30,30.99256944,53.02151392,8.5344125,mothbeans,Sandy Loam
18,60,24,26.4908332,57.36534833,5.914492777,mothbeans,Sandy Loam
4,85,29,31.96987867,67.17377029,6.776004336,mothbeans,Sandy Loam
-2,83,27,25.36140526,56.82652785,9.660691747,mothbeans,Sandy Loam
17,67,28,25.54249137,66.96640758000001,8.387658711,mothbeans,Sandy
7,64,27,28.99319096,72.85948245,8.683844843,mothbeans,Sandy
34,61,28,29.34317422,70.50320928,9.572011412,mothbeans,Sandy Loam
27,66,22,28.63618921,71.39451307,8.202287236,mothbeans,Sandy
25,66,21,24.83206631,54.17085032,6.38509677,mothbeans,Sandy
14,61,28,25.44689075,68.55363573,6.66496284,mothbeans,Sandy Loam
-1,71,21,31.01274943,72.40392519,4.004752314,mothbeans,Sandy Loam
16,64,26,27.06179658,62.3003173,7.888007483,mothbeans,Sandy
30,82,31,27.0956288,52.26206161,8.840398059,mothbeans,Sandy Loam
17,80,30,28.56800579,67.30636014000001,9.16077954,mothbeans,Sandy
30,76,23,28.79929247,59.84213387,4.058822825,mothbeans,Sandy
12,81,23,27.94293692,55.41393636,6.4565851,mothbeans,Sandy Loam
23,82,23,30.47757686,71.58245338,9.916003106,mothbeans,Sandy
17,61,22,30.58139475,60.77148138,8.68422855,mothbeans,Sandy
6,66,25,26.85911286,51.81420849,5.631779302,mothbeans,Sandy
33,63,24,26.31051759,71.18749126,6.794130313,mothbeans,Sandy
18,62,30,28.77833449,54.2252605,8.491902443,mothbeans,Sandy Loam
20,60,26,28.90245417,53.35365671,9.423095695,mothbeans,Sandy
35,70,26,29.37687468,67.69622912,7.378498176,mothbeans,Sandy
18,83,25,24.17093241,68.25204566,5.743634849,mothbeans,Sandy
-3,81,29,26.65333029,69.79023382,8.050090941,mothbeans,Loam
-2,81,23,28.19912143,63.50567601,9.209291688,mothbeans,Sandy
21,76,31,28.76488954,62.62741529,8.292508068,mothbeans,Sandy
34,67,26,29.3499706,71.25353851,8.555908858,mothbeans,Sandy Loam
22,84,26,28.00937423,62.60950014,4.897698806,mothbeans,Sandy
19,70,25,26.85851927,58.8246387,6.452384957,mothbeans,Sandy
2,65,23,31.2123945,50.92604945,9.032078733,mothbeans,Sandy
10,70,29,24.20422636,71.43378674,7.724193642,mothbeans,Sandy
21,77,29,29.98835437,59.60384796,5.431890506,mothbeans,Sandy
15,70,22,29.93964907,64.61813464,5.126212446,mothbeans,Sandy Loam
29,79,30,31.2119298,51.55934359,5.526003659,mothbeans,Sandy
14,76,31,26.80474415,58.23991436,4.025366099999999,mothbeans,Sandy
24,66,27,31.49398069,72.84916863000001,9.36979671,mothbeans,Sandy
15,75,28,30.99694676,56.42693735,9.906887533,mothbeans,Sandy Loam
6,65,29,29.61253065,73.04749127,6.30428611,mothbeans,Sandy
10,79,21,29.97604322,67.03184356,8.85495812,mothbeans,Sandy
30,80,28,30.88883074,62.62696801,9.134929739,mothbeans,Sandy
4,84,31,30.39321309,70.16299493,8.199200949,mothbeans,Sandy
35,70,24,30.43683729,65.20522037,5.761285926,mothbeans,Loam
30,63,25,25.32688786,73.18180319,9.612771682,mothbeans,Sandy
9,83,23,30.53684308,69.96664731,5.105700542,mothbeans,Sandy Loam
35,80,24,30.38257873,50.5926071,7.615994051,mothbeans,Sandy Loam
13,61,29,24.01825377,63.76623369,7.714078621,mothbeans,Sandy
30,77,21,28.69841277,71.14754363,10.43509073,mothbeans,Sandy
-1,84,28,29.33743412,59.00323081,9.414074888,mothbeans,Sandy
17,76,22,27.96583691,71.34900107,9.139586199,mothbeans,Sandy
28,72,23,24.86803974,58.27531965,9.121514073,mothbeans,Sandy
-3,76,23,25.87682261,55.96341933,6.338508699,mothbeans,Sandy
11,76,27,31.01963639,59.9767522,4.032008668,mothbeans,Sandy Loam
19,55,20,27.43329405,87.80507732,7.18530147,mungbean,Sandy Loam
8,54,20,28.3340432,80.77275974,7.034214276,mungbean,Loam
36,55,20,27.01470397,84.34262707,6.635968698,mungbean,Sandy Loam
10,56,16,28.17432665,81.04554836,6.828187499,mungbean,Sandy Loam
22,56,17,29.87888063,87.32761241,6.89077995,mungbean,Loam
9,57,24,29.89232778,89.71503316,7.165121109,mungbean,Clay Loam
34,59,23,28.56212158,83.24855855,6.935804256,mungbean,Sandy Loam
31,51,25,27.53592929,85.5701901,7.196774236,mungbean,Sandy Loam
0,49,18,29.68361658,87.93598094,6.990095452,mungbean,Sandy Loam
21,39,20,28.14448546,82.1193047,7.064782138,mungbean,Sandy Loam
28,35,22,29.53037621,86.73346018,7.156563094,mungbean,Sandy Loam
17,52,17,27.88352946,86.45147631,6.364967184,mungbean,Sandy Loam
24,42,23,28.22471276,82.35916228,6.428054409,mungbean,Loam
28,46,16,29.008124,84.96089355,6.664187809,mungbean,Loam
21,38,21,29.75538903,86.45193297,6.637677489,mungbean,Sandy Loam
34,60,25,29.78416743,85.16906976,6.79385576,mungbean,Loam
19,53,22,27.8640132,80.4513142,6.852884643,mungbean,Sandy Loam
31,58,15,27.11026483,84.96771717,7.121571293,mungbean,Sandy Loam
19,35,24,27.11030369,83.64274107,6.883308033,mungbean,Sandy Loam
24,53,17,28.95451232,89.07866095,6.421271178,mungbean,Loam
13,47,20,29.21780035,87.93724219,6.54450214,mungbean,Sandy Loam
31,53,16,28.7420098,85.81675947,6.452006451,mungbean,Sandy Loam
28,45,23,29.65021184,80.29868321,6.489259136,mungbean,Sandy Loam
31,37,21,27.23924995,86.404241,6.713410626,mungbean,Sandy Loam
33,60,15,28.95172351,81.67085323,6.510840928,mungbean,Sandy Loam
34,45,21,28.18837136,82.60629652,6.287380117,mungbean,Clay Loam
13,57,25,28.30041493,86.20681554,6.86308576,mungbean,Sandy Loam
33,57,17,27.89636126,88.71782287,6.78415271,mungbean,Loam
32,57,22,28.6899851,87.50436797,6.769415888,mungbean,Loam
23,59,25,27.8262623,88.73100226,6.320768488,mungbean,Loam
35,41,18,28.70562673,81.59200689,6.705008504,mungbean,Clay Loam
6,48,24,28.6362812,84.61431076,6.790736339,mungbean,Sandy Loam
29,36,25,28.28511547,88.4393979,7.130278657,mungbean,Sandy Loam
4,36,22,27.60887393,86.13316408,7.012740397,mungbean,Loam
10,59,22,28.60901145,86.99495766,7.155685016,mungbean,Sandy Loam
14,48,21,29.24598976,84.80084105,6.991242362,mungbean,Sandy Loam
8,50,21,28.62911222,89.1148059,6.218923893,mungbean,Sandy Loam
20,40,15,29.57329479,88.07505524,7.199495368,mungbean,Sandy Loam
36,43,22,27.82684262,87.16679147,6.389882166,mungbean,Loam
14,57,15,29.8757015,83.14796296,6.623438282,mungbean,Sandy Loam
11,60,23,27.33684386,88.50229102,7.033012777,mungbean,Sandy Loam
10,59,15,29.83040388,89.30428305,6.32400451,mungbean,Sandy Loam
7,60,25,28.2753171,82.76020821,6.397636709,mungbean,Sandy Loam
2,47,15,29.86860065,85.99127934,6.401455706,mungbean,Loam
20,45,22,29.5888162,89.9939693,6.904587016,mungbean,Loam
2,39,15,28.07219563,82.9116472,6.478557136,mungbean,Sandy Loam
27,40,24,27.84026517,89.99615558,7.063022095,mungbean,Clay Loam
35,48,15,27.10818093,87.4512669,6.981758362,mungbean,Sandy Loam
4,59,25,27.68515114,81.94268594,6.227134139,mungbean,Sandy Loam
1,48,24,29.34594634,85.60472562,6.232836962,mungbean,Loam
36,43,21,28.36319404,84.8593608,7.140437859,mungbean,Loam
11,46,24,27.65280218,89.80650642,6.459252023,mungbean,Sandy Loam
34,47,19,27.31372793,85.44815232,6.568795404,mungbean,Loam
21,44,18,27.06909959,86.89934108,7.12851089,mungbean,Loam
17,58,20,28.06642822,85.91625451,6.42937879,mungbean,Sandy Loam
25,40,21,27.73329078,81.13903037,6.248900919,mungbean,Loam
2,38,18,27.53632932,89.92908171,6.619891498,mungbean,Sandy Loam
9,48,20,29.66461594,84.28187572,6.377568542,mungbean,Sandy Loam
37,49,25,29.9145443,85.85384444,6.415459592,mungbean,Sandy Loam
36,38,15,28.36363858,87.59810657,6.320662012,mungbean,Loam
40,58,15,29.46416042,87.60890009,6.978400282,mungbean,Sandy Loam
30,44,16,29.73013036,82.89166381,6.442335593,mungbean,Loam
1,59,23,27.46852989,87.17649,7.184398832,mungbean,Sandy Loam
9,48,22,27.77076285,87.09979549,6.402926221,mungbean,Sandy Loam
14,41,17,29.12939524,88.48312598,7.085982325,mungbean,Sandy Loam
35,52,19,27.10606808,89.89593328,6.698574085,mungbean,Sandy Loam
31,48,17,28.88078945,86.94206817,6.594739424,mungbean,Sandy Loam
4,41,20,28.14720892,83.8001509,6.647965508,mungbean,Loam
30,37,25,29.89129144,80.14487166,7.120032489,mungbean,Clay Loam
9,35,20,27.41503453,80.98004661,6.91380932,mungbean,Loam
20,41,20,29.27308605,89.4875022,7.073048264,mungbean,Loam
37,50,23,29.65296893,88.48587386,6.5304707,mungbean,Sandy Loam
34,35,21,28.44524991,82.67639542,6.684381357,mungbean,Sandy Loam
14,37,15,27.96235681,83.97586797,6.581351374,mungbean,Sandy Loam
23,39,22,29.25649321,81.97952224,6.86483915,mungbean,Sandy Loam
5,45,21,28.36291385,88.00989267,6.487124217,mungbean,Sandy Loam
22,37,20,27.62749466,86.49366929,6.605733068,mungbean,Sandy Loam
40,51,17,28.66086349,86.12194568,6.860602782,mungbean,Sandy Loam
27,56,20,29.2114218,87.11497805,6.41874299,mungbean,Sandy Loam
31,40,22,29.40889385,86.16063492,6.365513634,mungbean,Sandy Loam
38,36,21,28.02952623,84.8845732,6.556372966,mungbean,Sandy Loam
6,37,17,28.08657178,80.35005927,6.760694228,mungbean,Sandy Loam
6,47,18,29.16174608,80.28038146,6.715276663,mungbean,Sandy Loam
24,44,17,29.8596912,80.03499648,6.666380512,mungbean,Sandy Loam
25,59,19,29.06631494,83.6869203,6.626629798,mungbean,Sandy Loam
32,56,21,27.38538997,88.66663953,6.702772465,mungbean,Sandy Loam
8,45,18,27.93034941,85.42058715,7.011030515,mungbean,Sandy Loam
19,39,17,29.2808618,81.8009244,6.890156495,mungbean,Sandy Loam
39,37,15,28.9973145,83.78911515,6.821747052,mungbean,Sandy Loam
33,37,19,27.92678579,86.5543196,7.183189922,mungbean,Loam
26,54,17,28.5474135,88.9570454,6.27258822,mungbean,Clay Loam
21,51,15,29.36488409,89.1886954,6.679127482,mungbean,Sandy Loam
22,54,20,28.56149805,83.63802195,6.689825155,mungbean,Clay Loam
29,45,16,28.43683487,87.91332682,6.583381939,mungbean,Sandy Loam
4,40,21,28.79728147,80.45744422,6.725551062,mungbean,Sandy Loam
10,37,22,28.7275267,89.12760359,7.069747814,mungbean,Sandy Loam
4,44,19,27.95639663,83.52706038,6.921993878,mungbean,Sandy Loam
20,45,17,28.17458662,83.69659318,6.770955317,mungbean,Loam
23,45,23,28.77653519,86.69133979,6.983130466,mungbean,Clay Loam
25,48,21,28.438097,83.48991368,6.267684328,mungbean,Sandy Loam
51,66,21,25.48439992,58.19915325,7.254532137,blackgram,Clay Loam
20,49,27,22.73433965,63.13999721,6.840056094,blackgram,Clay Loam
37,48,28,22.27274407,57.28814857,7.218650667999999,blackgram,Clay Loam
37,60,31,30.03679184,62.21113844,6.301869314,blackgram,Loam
39,45,24,24.03644051,60.06601664,6.614410928,blackgram,Clay Loam
45,42,22,24.81460716,60.33538112,7.381442888,blackgram,Clay Loam
30,59,27,30.03619494,59.287913880000005,7.541418772,blackgram,Clay Loam
25,51,26,29.8642935,56.57072498,6.373531614,blackgram,Loam
22,51,27,28.84213012,63.68401492,7.343804223,blackgram,Clay Loam
45,61,23,23.10053268,58.36085585,6.3408208,blackgram,Clay Loam
34,60,30,21.65842532,56.18235808,7.02405917,blackgram,Loam
52,54,31,28.34744009,61.61452812,7.351364319,blackgram,Clay Loam
47,50,25,25.58949031,63.32176769,6.728898659,blackgram,Clay Loam
50,53,28,26.91219459,63.794273880000006,7.547775263,blackgram,Loam
46,43,24,24.12787838,59.2097765,6.506505915,blackgram,Clay Loam
31,53,21,26.08545364,64.34811988,6.468238556,blackgram,Loam
54,42,25,27.74379487,57.51007687,7.132375138,blackgram,Loam
45,45,29,23.81326852,57.50460464,7.396802024999999,blackgram,Clay Loam
25,52,31,28.88733849,59.59457409,7.50650895,blackgram,Loam
15,49,24,25.36358721,59.98742947,7.166542647,blackgram,Clay Loam
53,58,21,23.82592799,62.5861883,6.719243702,blackgram,Clay Loam
20,58,30,24.49538735,55.44848407,6.987721818,blackgram,Clay Loam
47,58,22,23.74274761,63.53997144,6.875886472,blackgram,Clay Loam
35,50,24,26.41588462,62.66323804,6.54441168,blackgram,Clay Loam
15,47,31,23.3254209,64.09047809,6.526469088,blackgram,Clay Loam
